doc_id,sent_id,sentence,token_count,char_count,rating
5208,0,Misgeld ist sehr freundlich u. kompetent.,6,41,2.0
651,12,"Das bedeutet im Klartext: Krankenkassenkarte vorlegen, Klappe auf, Schlauch rein, Klappe zu?",12,92,6.0
2010,2,Herr Müller operiert gerne und schnell.,6,39,3.0
3802,0,Auch die Schwestern sind meist nett.,6,36,2.0
7691,3,Patientennamen und Diagnosen wurden genannt.,5,44,4.0
628,4,Hierbei nahm sich Dr Meister immer sehr viel Zeit.,9,50,1.0
1434,0,"Sehr enttäuschend, mir wurde nicht geholfen sondern nur die teuersten Behandlungsmethoden aufgezwungen.",12,103,4.0
4887,0,Ich war eine Zeit lang die Patientin von Dr.,9,44,6.0
4753,4,"Auch für den Fall, dass spätere Untersuchungen ergeben, dass sich daraus ein Schaden für meine Augen ergeben haben könnte.",19,122,4.0
952,1,"Ansonsten wird wenig nachgefragt, schlecht und gefühlt ungern zugehört.",9,71,5.0
148,0,.... und ich komm immer wieder gern.,7,36,2.0
6630,9,"Das einzig Positive war das Gel, angeblich aus Amerika, welches sie vor Spritzen auf das Zahnfleisch strich, damit der Einstich nicht weh tut.",23,142,5.0
3218,1,Die Begandlung gleicht einer Abfertigung.,5,41,5.0
3780,6,"Eine Nachsorge war nicht gegeben, mir wurde auch keine Physiotherapie verschrieben und so lief ich 1 Jahr mit einem Meniskusschaden herum.",21,138,5.0
7637,1,"Er hat für seine Patienten immer ein offenes Ohr,nimmt einen ernst und gibt ehrliche Ratschläge zu verschieden Behandlungen bzw. wo Eingriffe vorgenommen werden sollten.",24,169,1.0
5504,1,Hat immer eine Lösung für unsere Krankheit!,7,43,1.0
977,4,"Den Redefluss von Frau Severin kann man nur schwer unterbrechen, bei dem es oft um selbstlobende, nicht relevante o. unverständliche Inhalte geht.",22,146,4.0
3262,3,"Ihr habt da was Gutes, Ihr Blankenburger!",7,41,2.0
7593,5,Die Assistenten waren vor ein paar Jahren definitiv freundlicher.,9,65,2.0
7961,4,Ich erzählte ihm mehrmals das ich unter exzessiver schlafstörung leide und manisch depressiv bin und hilfe brauche.,17,115,6.0
6824,0,"Bevor sie wusste, was ich an Beschwerden hatte, lief ein Assistentenbeschäftigungsprogramm mit hohen Kosten für die private Kasse.",18,130,4.0
4447,6,Vorsicht: Nicht zum Termin erscheinen kostet 25 Euro!,8,53,5.0
1418,2,"Nicht nur einmal hat er zur rechten Zeit die richtigen Diagnosen gestellt und schnelle Maßnahmen eingeleitet, etwa bei einem von der Notaufnahme eines renommierten Krankenhauses übersehenen Schlaganfalls meiner Frau.",29,216,2.0
1571,7,"Ich hatte den Eindruck, er will mir was verkaufen z.",10,52,5.0
4805,1,"Unglaublich schlechte Behandlung, lange Warteyeit und von einer Ärtztin moechte ich auf keine Fall den Satz: Ich kann Ihnen nicht weiterhelfen"" hören besonders wenn sie es kann.",27,177,6.0
1659,1,Stoykow sagte: er könnte sich das nicht erklären und habe so etwas noch nie gehört!?!,15,85,4.0
6047,2,Auch kein AB oder eMail.,5,24,2.0
5302,2,Brömme dazu geraten sich eine Spirale einsetzen zu lassen.,9,58,6.0
3887,0,Trotz Privatpraxis habe ich über eine Stunde gewartet bis ich behandelt wurde.,12,78,6.0
6851,5,"Nach meiner Entgegnung, dass ich zunächst gerne die Ärztin kennenlernen wollte, wurden die Augen verdreht.",15,106,3.0
3542,2,Allerdings hatte ich in meiner 1.,6,33,2.0
4339,4,3 Monate war eine Untersuchung fürs Kind und ich habe ein Termin nach über dem Datum bekommen.,17,94,5.0
344,0,"dieser gute Eindruck wird durch die extrem unfreundliche, meist genervte, und dadurch unprofessionell wirkende Sprechstundenhilfe sofort wieder zunichte gemacht.",19,161,3.0
3886,0,"Frau Gruia nimmt sich viel Zeit für die Untersuchung, geht auf Fragen ein und beantwortet alle Fragen kompetent und ausführlich.",20,128,1.0
7652,4,Verwählt habe also fragte bei was für einen Arzt ich gerade angekommen sei.,13,75,6.0
841,0,"Frau Jung wirkte sehr gestresst und hörte sich nicht alles an, was ich zu sagen hatte.",16,86,5.0
390,2,Ich wurde auch schon einige male falsch behandelt und konnte nur durch einen zweiten Arztbesuch bei einem anderen Allgemeinmediziner Hilfe bekommen.,21,148,4.0
6016,0,"Dieser Arzt ist absolut überheblich und leider nicht in der Lage, einen CT ordentlich zu lesen...",16,97,5.0
2998,2,Vielleicht habe ich auch beim ersten Mal zuviel erwartet.,9,57,5.0
7857,0,"Trotz akuter Schmerzen und detaillierter Beschreibung der Ursache, hielt Herr Dr.",11,81,6.0
898,4,Sie empfinden das als zu früh und haben uns erst nach der 6.,13,60,4.0
6327,0,"Solange alles nach Plan läuft, wird die heile Arzt / Patienten Beziehung vorgegaukelt.",13,86,6.0
3743,7,"So fahrig wie er in dieser Angelegenheit wirkt, ist er hoffentlich nicht bei der Arbeit...",15,90,5.0
6370,1,"Georgi nimmt sich zeit und erklärt genau, ausführlich und nachvollziehbar. man fühlt sich gut aufgehoben und begleitet.",17,119,1.0
6761,0,Ich gehe sehr gerne zu ihm hin .,8,32,1.0
2531,3,"Ist ein akutes Problem aufgetreten,kann man am gleichen Tag ab 11 kommen und wir habendort nie lange gewartet.",18,110,2.0
5252,2,Auch von der kurzen Wartezeit war ich positiv überrascht.,9,57,4.0
4100,7,"Anlauf (!) geschafft, mir das von der Uni-Klinik vorgeschlagene Rezept korrekt auszustellen.",12,92,5.0
3712,0,"Freundlich, gibt auf jede Frage eine ausführliche Antwort.",8,58,1.0
782,1,Die Aufklärung im Vorfeld war - wahrscheinlich auf Grund der Regelmäßigkeit des Eingriffs - eher lapidar.,16,105,1.0
546,0,"Habe einen kompetenten Augenarzt gesucht, da ich seit längerer Zeit Beschwerden hatte.",12,86,6.0
1172,6,"Reimers hatte mir Antibiotika verschrieben, obwohl ich an deiner viralen Grippe litt, wie durch den kompetenten Arzt, den ich danach aufsuchte, festgestellt wurde.",23,163,6.0
1387,0,Eigentlich hatte ich einen Termin bei Dr.,7,41,5.0
5964,1,"Ärgerlich, neben den vollen Parkplätzen, ist die Wartezeit von 30min. trotz Termin.",12,83,2.0
2300,12,"Nach einer guten halben Stunde war alles vorbei.- Und das Beste: Es war nur die Stelle taub, an der gearbeitet wurde.",21,117,1.0
1451,1,"Negative - Der Arzt fragte, welche Bewertung ich dem Verfahren geben würde, bevor wir mit der Nachsorge fertig waren, was mich in eine unangenehme Position brachte.",26,164,2.0
780,0,Wartezeit betrug über 2 Stunden!,5,32,5.0
4968,11,Wer weiß was er dann noch zusätzlich fur Probleme bekommen würde.,11,65,5.0
1671,0,Klemms Behandlung (2 Kronen) war wie immer bestens!,8,51,1.0
4498,2,Ihre Art ist sehr direkt.,5,25,1.0
4541,0,Ich habe leider eine sehr schlechte Erfahrung bei Dr.,9,53,6.0
947,2,Grundsätzlich habe ich sie sonst als sehr gründlich wahrgenommen.,9,65,3.0
4669,11,"Um den ""Normalzustand"" wieder herstellen zu können wird der Knochen des großen Zehs in einer weiteren OP verlängert.",18,116,4.0
7467,12,"Ich bin durch mehrere Vorereignisse, die mein Leben im Anfangsstadium bedrohten, sehr sensibel.",13,95,3.0
3240,0,Der Arzt hört sich gerne selber reden und dramatisiert theatralisch (in 3 Jahren sind sie blind!).,16,98,4.0
2810,3,Ich möchte auf so eine unseriöse Art und Weise keine Medikamente bekommen und werde die Praxis nicht mehr aufsuchen.,19,116,4.0
6630,3,Trotzdem habe ich eine meine Karies von ihr behandeln lassen und all meinen Mut zusammen genommen.,16,98,5.0
1834,3,Beraten wurde ich von Dr.,5,25,5.0
6873,2,"Den Vertrag hat er mir wortlos, ohne jede Erklärung hingelegt.",10,62,6.0
7805,1,Nach dem Motto: aussen hui und innen pfui kam ich in die nicht behindertengerechte Praxis.,15,90,6.0
1156,6,"Ich habe dann beschlossen, die Behandlung abzubrechen.",7,54,4.0
874,6,Alles in allem eine absolute Katastrophe,6,40,6.0
7549,2,Ich sehe das als aktive Patientenabwehr!,6,40,3.0
3279,0,"Hier herrscht reinste Massenabfertigung, meine Diagnose wurde innerhalb von 3 Minuten gefällt und gut war es für den Arzt.",19,122,5.0
4915,2,"Ich war schon zunehmend verwirrt und aufgebracht, als die beiden Arzthelferinnen es geschafft haben, ihre einzigen zwei Patienten (mich und eine weitere Person) zu verwechseln.",25,176,5.0
1605,8,Stephan und ihr Team nur wärmstens empfehlen!,7,45,2.0
4205,3,"Er überwies mich sofort zu einem Kollegen, bei dem er noch im gleichen Augenblick selbst anrief und für den folgenden Vormittag einen Termin vereinbart.",24,152,2.0
7273,3,Franz die ebenfalls in der Praxis tätig ist kann ich nicht weiter empfehlen.,13,76,2.0
5466,1,Ekert ist sehr angenehm und kompetent.,6,38,1.0
7608,3,Ich habe mir noch nie etwas gebrochen und wollte einfach nur auf Nummer sicher gehen. hat sich einfach nicht für mich und meine Schmerzen interessiert.,25,151,6.0
3158,7,Gerade vor dem Wochenende finde ich das ebenfalls Nicht gut.,10,60,4.0
1911,0,Ich bin seit etlichen Jahren bei Dr.,7,36,2.0
3918,2,"Da ich jedoch davon ausging, dass das ausmessen der Augen für einen Augenarzt eine Routineaufgabe darstellen ging ich hin.",19,122,6.0
1223,2,Manche Ärzte haben keine Zeit mehr und wollen gar nicht das man was frägt.,14,74,1.0
7079,0,"Auf der Suche nach einem Arzt in Frankfurt fand ich den Internetauftritt der Praxis Schröter sehr gut, zumal sie damit warb, mit anderen Diagnose- und Therapiezentren vernetzt zu sein.",29,184,6.0
1882,2,Strümper ging der Sache auf den Grund und sowohl im Labor als auch im MRT war eine Entzündung zu erkennen.,20,106,1.0
179,14,Ich habe mich sehr unwohl gefühlt.,6,34,6.0
7070,2,Sehr enttäuschend in für eine Frau so schwierige Situation.,9,59,5.0
7152,8,"Bräuer selbst sagte, ""in dieser Praxis kommt man ohne Termin voran, während man bei anderen Praxen 3 Monaten für einen Termin warten muss""...",23,141,5.0
7682,0,Der alle sind freundlich zu denn Patenten,7,41,2.0
5102,0,"Frau Link ist erklärtermaßen strikte Schulmedizinerin - ich stehe Schulmedizin und Pharmaindustrie eher wachsam gegenüber, recherchiere gründlich und übernehme Verantwortung dafür, was ich mit meinem Körper machen lasse.",28,220,5.0
6187,1,Yavuz und das ganze Team sind ausgesprochen freundlich und professionell,10,72,1.0
6853,1,"Onkel Doktor kam herein, begrüßte mich und hat sich danach gleich desinteressiert an den Rechner gestellt und gelesen, während ich meine Beschwerden erklärt habe.",24,162,6.0
7561,1,Wußte erst garnicht was los war.,6,32,1.0
3640,3,Ich klingelte an der Eingangstür zur Strasse.,7,45,4.0
1688,0,Telefonische Erreichbarkeit fast nicht möglich.,5,47,4.0
6802,1,Nach meiner Meniskus-OP (die aufgrund eines kurzfristig unverschuldeten Ausfalls von Dr.,11,88,2.0
485,0,Ich war als Akutpatient in der Praxis.,7,38,2.0
3982,1,Meine Haut ist komplett von der Akne befreit.,8,45,1.0
5068,2,Eine Behandlung mit einem Ergebnis bzw. einer entsprechenden Therapie kann ich hier nicht wirklich anführen.,15,108,5.0
1431,9,"Tut mir leid, aber das war keine gute ärztliche Behandlung.",10,59,4.0
5080,0,Der Arzt ist sehr kompetent und freundlich.,7,43,2.0
1842,1,"Einer der besten Internisten, die ich je hatte, auch wenn ich seine Dienste nicht häufig in Anspruch nehmen mußte.",19,114,1.0
7035,0,mir wurde schon deshalb vorher von meiner Hausärztin von dem Arzt abgeraten.,12,76,5.0
505,1,Arenhövel gestoßen und seitdem werde ich zu keinem anderen Zahnarzt mehr gehen.,12,79,1.0
996,5,"Bohnen seine Praxishelferin sehr von oben herab, unfreundlich und mit einem sehr scharfen Tonfall vor mir als Patientin zusammengefaltet hat wegen eines Fehlers (soweit ich das verstanden hatte, hatte sie mir eine Igel Leis tung nicht verkauft).",37,245,2.0
3453,1,Greiner in Behandlung und bin jedes mal sehr zufrieden.,9,55,1.0
1918,2,Seit 5 Jahren war ich dort Patientin.,7,37,6.0
1272,1,"Sehr freundlicher Empfang, tolle Betreuung und Aufklärung.",7,58,1.0
7438,0,Hier möchte ich vor dieser Ärztin warnen.,7,41,5.0
7058,7,Es kamm hier regelmäßig zu Abrechnungsfehlern.,6,46,3.0
1694,2,"Die Beratung und der Doktor selber hinterließen bei mir den Eindruck eines fachkundigen Arztes, der aufmerksam zuhört und gute Lösungen anzubieten scheint.",22,155,3.0
4990,0,Diese Praxis ist nicht zu empfehlen.,6,36,6.0
4662,0,Ich war während der Schwangerschaft von Dr.,7,43,6.0
6268,2,Ein anderer Arzt hätte wahrscheinlich wieder nicht gewusst woher die Beschwerden kommen.,12,88,2.0
3599,1,"Ich habe sie sowohl als Privat-, als auch Kassenpatientin besucht und war auch in meiner ersten Schwangerschaft dort.",18,117,3.0
3571,4,"Schnell wurde mir klar, dass warum so wenige Patienten in der Praxis waren.",13,75,3.0
3743,1,Wir hatten getrennt voneinander Termine vereinbart.,6,51,5.0
921,2,"Sie arbeitet gründlich, keine Frage aber bei der Rechnung wird - auch bei nicht komplizierten Dingen- der Faktor 2,3 angsetzt, obwohl der nur bei komplizierten Dingen laut ZGO amgesetzt werden darf.",31,198,3.0
2884,1,Sie nimmt sich Zeit und erklärt alle Themen ausführlich.,9,56,2.0
6512,3,Unverträglichkeiten) bekommt man nur mit diskutieren!!,6,54,5.0
3344,3,"Absolute Frechheit, keine Frau die irgendein Selbstwert Gefühl hat, sollte sich in dieser Praxis melden.",15,104,6.0
1553,1,"Ich kann nur sagen, dass er zuhört, vernetzt denkt, die volle Komplexität des Gesamtbildes erfasst, alle Eventualitäten berücksichtigt und professionell distanziert bleibt.",22,172,1.0
300,7,"Dass nicht jeder Anruf entgegengenommen werden kann ist nachvollziehbar, da man eine Anmeldung in einer Arztpraxis anruft und nicht in einem callcenter.",22,152,1.0
6173,5,Sperl!!! ich leide nun seit über einem Jahr an Haarausfall und schlechter Haut.,13,79,1.0
3638,1,Die Halsschmerzen wurden aber viel schlechter.,6,46,3.0
6393,3,Das Praxisteam war unorganisiert und teilweise sehr unfreundlich.,8,65,4.0
6243,10,Bin nach drei Besuchen voll zufrieden.,6,38,1.0
5678,4,"Mir wurden für die Nächte danach Medkimante verschrieben, um Nachts Erregungszustände zu verhindern, damit keine Nähte aufreißen.",17,129,1.0
7377,3,Mit gleichem Symptom wird im gleichen Quartal nicht behandelt.,9,62,3.0
6585,2,"Leider werde ich den Arzt wechseln müssen, ich habe das Gefühl, das mir hier nicht geholfen werden kann.",18,104,4.0
7330,7,"Ich war so sehr geschockt über diesen Umgang mit einem Patienten und konnte nur noch sagen, das ich das später entscheiden werde.",22,129,5.0
876,1,"Unaufgeregter Arzt, der sich im Vorgespräch viel Zeit genommen hat.",10,67,2.0
3401,2,Sie sind auch extrem temperaturempfindlich.,5,43,5.0
1277,6,Ein Terminchaos seines gleichen.nie wieder.,5,43,6.0
3488,0,Langjährige Patientin und leider überhaupt nicht zufrieden.,7,59,5.0
6104,1,"Fühlte mich dort nicht mehr gut aufgehoben und habe einen anderen Zahnarzt aufgesucht, welcher mir sehr empfohlen wurde.",18,120,5.0
1432,3,Auch der Umgang mit der Sinnesbehinderung unserer Tochter ist Frau Obermaier nie schwer gefallen.,14,97,1.0
2365,1,"Grund meines Besuches war ein eingeklemmter Nerv im Schulterbereich, der mir starke Schmerzen verursachte.",14,106,5.0
328,1,"Azimian scheint, soweit ich es beurteilen kann, ein kompetenter Zahnarzt zu sein, er hat mir alles mit Bildern gezeigt.",19,119,2.0
779,2,Voll Hoffnung (und gemeinsamer Erschöpfung:weil krankes Kind=schlaflose Nächte) sind wir in die Notfallsprechstunde.,13,116,5.0
2162,3,"Vertieft in seinen Computer (Mails checken und in Ebay surfen etc.) fühle ich mich nicht mit meinen Sorgen und Fragen bei ihm gut aufgehoben und hatte das Gefühl, das er stets mit seinen Gedanken wo anders ist.",37,210,5.0
4975,0,"Der junge Mann am Empfang, ist das absolut unhöflichste was mir begegnet ist.",13,77,3.0
5117,7,Alles in allem bin ich sehr zufrieden und kann die Praxis nur weiter empfehlen.,14,79,2.0
2395,7,"Nachdem ich meine Probe da abgegeben hab und anschließend wieder zu ihr ins Sprechzimmer geholt wurde, hieß es von ihr nur, da sei ja überhaupt nichts.",26,151,5.0
6956,1,"Er schwatzt auch nichts auf, freundlich professionell und hat Spass an seiner Arbeit.",13,85,2.0
7020,0,Hat sich sehr viel Zeit genommen und die Behandlung war erfolgreich.,11,68,1.0
1397,0,Er war nicht gerade unterstützend.,5,34,5.0
1713,0,"Sehr kompetenter, freundlicher Arzt, der sich wirklich Zeit für seinen Patienten nimmt und kein "" Gott in Weiß "" ist und sein möchte.",23,133,1.0
2101,3,Fühlte mich zu bestimmten Untersuchungen gedrängt und nach meiner Fehlgeburt nicht medizinisch korrekt behandelt.,14,113,5.0
2039,7,"Ergo: Arbeit mit Gefahrenpotenzial nicht ausführbar, weil fahrlässig.",8,69,5.0
5340,0,Bei einem speziellen muskulären Problem im Kniebereich wusste Er nicht weiter.,11,78,6.0
3393,10,"Wenn es mir nicht besser ginge, dürfte ich mich gerne am nächsten Morgen wieder für Stunden in die offene Sprechstunde setzen und warten.",23,137,5.0
1437,4,Wir warten bis heute noch auf die angeforderten Unterlagen!,9,59,6.0
545,1,Überweisungen holt man sich in der Regel einfach und völlig unkompliziert am Empfang ab!,14,88,3.0
3914,2,"Auch für das Praxisteam ist Tinnitracks neu, jedoch gab man sich sehr fühl mühe und war immer sehr freundlich.",19,110,1.0
1115,0,Ich habe Herrn Schmidt zwei Mal besucht.,7,40,5.0
865,0,Sehr unfreundliche Ärztin besonders gegenüber ausländischen Patienten.,7,70,6.0
2699,8,"Interessant war auch sein Vorschlag, dass man die Untersuchung in der 20.",12,73,4.0
3578,7,"Problemen, drohte dann sogar mit Med.",6,37,5.0
2875,3,E. auch nicht wirklich zu.,5,26,5.0
3609,1,"Sofern man selbst genau weiß, was einem fehlt (z.",9,49,5.0
4699,6,Er nahm 2 Stunden Fahrt in Kauf damit ich sicher und ruhig durch die Nacht kam.,16,79,1.0
6971,4,"Mit meinem Termin hat es geklappt, aber die Schwester konnte mich nicht persönlich erreichen, sie hat mir auf den AB gesprochen.",21,128,6.0
3620,16,"Darauf er ""Ich bin privat"".",5,27,4.0
702,1,"Weder ein Rezept , noch eine Krankschreibung gab es, weil Magen und Darm Grippe nicht ansteckend ist",17,100,6.0
1623,4,"Ich bin seit einigen Jahren dort Patientin, hatte schon bei meinen letzten Besuchen Zweifel und bin nun leider in meinen Zweifeln bestätigt worden.",23,147,6.0
4076,4,"Dies ist besonders schade, da z.",6,32,5.0
7022,0,Ich war schon mehrmals bei Fr.,6,30,1.0
263,2,"D.h.auch 2 Jahre später leider alles, wie gehabt.",8,49,5.0
3909,5,Wir sind ihr deshalb zu tiefstem Dank verpflichtet.,8,51,1.0
4943,2,Großartiger Service wie man ihn nirgendwo sonst vorfindet..... (Ironie Ende) Da ich den Arzt von früheren Behandlungen kenne unten stehend meine Bewertung.,22,155,2.0
5012,1,Archillessehne ging ich zu Dr.,5,30,4.0
5478,5,Man fühlt sich in keinster Weise betreut und verstanden.,9,56,5.0
6363,0,Mein Mann ist mit starken Schmerzen aufgestanden.,7,49,6.0
4505,4,"Anschliessend sollte ich noch zu Hörtest, auch das war für mich noch ok, aber Wartezeit ungewiss.",16,97,6.0
2187,3,"Kein Wort der Zuversicht sondern Vorwürfe, schade, hab ich so vorher nicht erlebt in der Praxis!",16,96,4.0
6852,10,"Dashevsky hat beim Termin genau erklärt, aus welchen Gründen er die Implantation einer Linse und nicht die Methode Laserbehandlung oder Austausch der eigenen Linse vornehmen würde.",26,180,1.0
